Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2024-05-16 06:28:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196758338922024960,"It must have been one of the #TestBash or #NordicTestingDays conferences where I met Helena Jeret-Mäe. This was probably closer to 10 years ago.  I am thinking of her today because something she said back then, became something I say so casually that many people now think I said it. She told the audience, me included that showing up to do something is what starts things. And then it piles up. ""
""""
""I have used this for discussing the bias the action we clearly need in our software development efforts. Growth mindset, praise effort, get more effort and effort turns things to better. Don't praise results. ""
""""
""I have used this as a reminder of going against the invisible giants, themes so ingrained they will not change in my lifetime. ""
""""
""And I have seen the positive Helena talked about all those years ago. One speaking opportunity gives you another one. One lucky conversation with a brilliant person fuels you positively for years. ""
""""
""Thank you Helena for leaving an impact. I saw myself write these words down again yesterday when writing my legacy notes of how I have been implementing process and metrics, and realized I stand on your words. And have for years.","","",MEMBER_NETWORK
2024-05-16 06:14:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196754752808841216,"Sain nykyiselta kolleegalta viestin kun ajattelin viettää läksiäisiäni pitämällä puheenvuoron. Hän harmitteli että lähden koska juuri nämä asiat kaipaisivat jotain minun kaltaistani viemään niitä eteenpäin. Hymyilin viestille oikeastaan kahdestakin syystä: ""
""""
""on kiva kuulla että omasta osaamisesta ja jakamisesta on muille hyötyä""
""""
""on kiva tiedostaa että nykyisessä roolissa sivupolulle jäänyt osaaminen olisi hyödyllistä omassa organisaatiossa ja samanaikaisesti tiedostaa että tämä on totta todella monelle organisaatiolle. ""
""""
""En malta odottaa että päästään porukalla ratkomaan temaattisesti laatukentän ongelmia kesäkuusta alkaen.","","",MEMBER_NETWORK
2024-05-15 08:31:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196426832533958656,"I have three new talks I am working on now: ""
""- Chess timers and parallel timelines - Test Management for the Negative Space""
""- Making releases routine""
""- If you must use Jira, You Could Use It Like This""
""""
""While I think of them as talks, I may make them #TalksTurnedArticles I have been doing in https://dev.to/maaretp","","",MEMBER_NETWORK
2024-05-15 08:12:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196422127544107009,"Quoting myself on things I said today, because without an image, this platform does not create the pause we need for thinking, and I want one to celebrate the last piece of work I did for my team in this organization - a routine release. ""
""""
""Trust me, it has not been a straightforward journey but I am so proud of my team for being where we were this morning - I could decide on a release, build and test it, and have it available in 30 minutes.""
""""
""Last year after I became a manager, we slipped into this taking us 4 months (!). The story of how that happened and all the things I learned about it is one I need to build up to stage-worthy but essentially that is what you get when you allow uncertainty to build up by not being able to test continuously. ""
""""
""On the journey back to releases, and particularly on optimizing the release to make releases routine, I blogged in two pieces you might enjoy:""
""https://lnkd.in/dQR4MqJd""
""https://lnkd.in/db62-Fzc""
""""
""I know I should put ""links in the comments"" but I can't for the life of me care about optimizing around a platform. Letting social media platforms control how we communicate is the thing of the day, but I still want to think of this as a window to my thinking and experiences, not as service I provide or sales pitch.","","",MEMBER_NETWORK
2024-05-14 20:41:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196248161261174784,"Back when I was growing up to be a tester, Cem Kaner was hosting a website testingeducation(dot)org. It had great courses by him, but also one of my then favorite courses by Bret Pettichord on Test Automation architectures. Cem is no longer actively contributing, and his past employer Florida Tech is no longer hosting the website, so that was lost. Except it wasn't. ""
""""
""The real work is done in preserving legacy, and I admire Altom for carrying forward the legacy, building on it, and providing the best courses on testing with the BBST series. ""
""""
""BBST series is taught as commercial version. There's Cem Kaner's Creative Commons materials, the past testingeducation(dot)org on https://lnkd.in/dM4t6RJS and AST (Association for Software Testing) runs community versions of it. ""
""""
""While I encourage to pay for the exceptional educational structure that Altom holds on the courses - and have put my money where my mouth is with completion of BBST Test Design, hardest learning I have needed to do - reading the materials, the accompanying curated articles and all that jazz is worth it as well.","","",MEMBER_NETWORK
2024-05-14 19:16:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196226808285978624,"Best of Mastodon, a pointer to this talk on malicious compliance. Laughed and learned! ""
""""
""https://lnkd.in/dhZpdcPP ""
""""
""""We are shooting for a 100% compliance!"", with malicious compliance. 😆 ""
""""
""And yes, I am working on compliance scanner comparison with a summer employee.","","",MEMBER_NETWORK
2024-05-14 15:50:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196174933335371776,"Is this how you read it? ""
""""
""Full-stack developer - I work backend but can dabble in frontend""
""Frontend developer - I build stuff for frontend and immediate frontends backend, but it is probably js/ts""
""Web developer - I build web pages, probably on top of a CMS""
""""
""Also another:""
""Software engineer - I build products""
""Programmer - I write code, the rest is work for someone else""
""""
""Personally, I think we have no real categorization. And understanding what people can do, we could probably do better than make these assumptions.","","",MEMBER_NETWORK
2024-05-14 11:34:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196110632297861121,"Just as the news of 1M hits on my blog is sinking in, I can't help but smirk at the next notions coming my way. If there used to be a symbiosis of content creators and search engines, in this GenAI day and age, content creators get the role of large scale plagiarism and ""traffic to the web from search engines will fall 25 percent by 2026"". ""
""""
""I am glad I was only writing personal notes in public. :D ""
""""
""https://lnkd.in/dCYf5prD","","",MEMBER_NETWORK
2024-05-14 08:18:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196061204467871746,"Ohjelmistokehitysalalla ei taida olla työvoimapulaa, vaan kohtaanto-ongelma. Tänäänkin olen selaillut linkkariani ja osunut moneen sellaiseen joista tulee olo että *tän kaverin kanssa voisin haluta tehdä hommia* mutta lopputulema on että tiimissä nyt muille rekryn edistämiseen siirtyneet positiot on virallisesti jo kiinni vaikka haku onkin auki, ja vaihtoehtojen määrä on huimaava kun auki on niin työntekijän kuin konsultin optiot. ""
""""
""Nyt asiasta uskaltaa jo vähitellen kirjoittaa kun ei pysty enää tekemään mitään niille yksityisviestinä ilmestyville. ""
""""
""Jotenkin tuntuisi että tässä olisi jotain verkostotekemisen paikkaa, ehkä #Tivia kokoinen projekti. Pitääpä jutella asiaa eteenpäin.","","",MEMBER_NETWORK
2024-05-14 05:29:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196018673231237121,"There’s costs in many dimensions to be aware of when using GenAI, and direct cost in money is just one of them. ""
""I’m moving from agreed compensations on copy pasting at scale for open-source project to agreeing compensations continuously.""
""https://lnkd.in/dDjfMHVx",https://www.brusselstimes.com/world-all-news/1042696/chatgpt-consumes-25-times-more-energy-than-google,"",MEMBER_NETWORK
2024-05-13 12:00:04,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7195754669128708098,"[Blog] Using Vocabulary to Make Things Special ""
""https://lnkd.in/dVjcCz_M","","",MEMBER_NETWORK
2024-05-13 06:30:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7195671781288923138,"Celebrating a milestone. 1M page views on my personal blog. ""
""""
""Not my consulting blog. Not my sales blog. My experiences blog. ""
""https://lnkd.in/dMcSEN9k","","",MEMBER_NETWORK
